last_name,first_name,gender,country,date,competition,round,location,apparatus,rank,difficulty,execution,penalty,score,full_name
Costa,Mafalda,F,POR,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,114,3.3,4.9,0,8.2,Mafalda_Costa
Costa,Mafalda,F,POR,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,110,3.2,8.366,0.1,11.466,Mafalda_Costa
Costa,Mafalda,F,POR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,94,4.8,7.033,0,11.833,Mafalda_Costa
Costa,Mafalda,F,POR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,103,4.7,7.233,0,11.933,Mafalda_Costa
Costa,Mafalda,F,POR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,147,4.4,5.266,0,9.666,Mafalda_Costa
Costa,Mafalda,F,POR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,146,3.2,8.6,0,11.8,Mafalda_Costa
Costa,Mafalda,F,POR,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,28,5,6.3,0,11.3,Mafalda_Costa
Costa,Mafalda,F,POR,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,20,4.7,7.3,0,12,Mafalda_Costa
Costa,Mafalda,F,POR,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,30,4.1,4.466,0.3,8.266,Mafalda_Costa
Costa,Mafalda,F,POR,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT1,17,3.2,8.533,0,11.733,Mafalda_Costa
Costa,Mafalda,F,POR,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT2,17,3.2,8.5,0,11.7,Mafalda_Costa
Costa,Mafalda,F,POR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,66,4.9,6.033,0,10.933,Mafalda_Costa
Costa,Mafalda,F,POR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,54,4.6,7.366,0,11.966,Mafalda_Costa
Costa,Mafalda,F,POR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,72,4.2,7.233,0,11.433,Mafalda_Costa
Costa,Mafalda,F,POR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,79,3.6,8.733,0,12.333,Mafalda_Costa
Costa,Tate,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",FX,52,5,7.4,0.4,12,Tate_Costa
Costa,Tate,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",HB,64,4.5,6.55,0,11.05,Tate_Costa
Costa,Tate,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",PB,30,4.4,8.95,0,13.35,Tate_Costa
Costa,Tate,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",PH,27,4.9,7.4,0,12.3,Tate_Costa
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,aa_final,"Antwerp, Belgium",FX,14,5.3,8.266,0,13.566,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,69,5.3,8.2,0,13.5,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,team_final,"Antwerp, Belgium",FX,NA,5.3,7.3,0,12.6,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,aa_final,"Antwerp, Belgium",HB,7,5.4,8.4,0,13.8,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,15,5.3,8.566,0,13.866,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,team_final,"Antwerp, Belgium",HB,NA,5.3,8.566,0,13.866,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,aa_final,"Antwerp, Belgium",PB,13,5.5,8.433,0,13.933,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,60,5.5,8.3,0,13.8,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,team_final,"Antwerp, Belgium",PB,NA,5.5,8.166,0,13.666,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,aa_final,"Antwerp, Belgium",PH,19,4.8,7.8,0,12.6,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,67,4.9,8.033,0,12.933,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,team_final,"Antwerp, Belgium",PH,NA,4.2,6.833,0,11.033,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,aa_final,"Antwerp, Belgium",SR,4,5.4,8.366,0,13.766,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,30,5.4,8.266,0,13.666,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,team_final,"Antwerp, Belgium",SR,NA,5.4,8.133,0,13.533,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,aa_final,"Antwerp, Belgium",VT,23,5.2,8.6,0.1,13.7,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,team_final,"Antwerp, Belgium",VT,NA,5.2,9.2,0,14.4,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,47,5.2,9.033,0,14.233,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",FX,7,5.3,7.133,0,12.433,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,8,5.3,8.433,0,13.733,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",HB,3,5.3,8.766,0,14.066,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",HB,8,5.3,8.2,0,13.5,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PB,23,5.3,7.733,0,13.033,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",SR,6,5.4,8.233,0,13.633,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,3,5.4,8.4,0,13.8,Rene_Cournoyer
Cournoyer,Rene,M,CAN,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT1,12,5.2,8.966,0,14.166,Rene_Cournoyer
Cox,Euan,M,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,23,5.7,7.05,0.1,12.65,Euan_Cox
Cox,Euan,M,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,24,4.6,7.25,0,11.85,Euan_Cox
Cox,Euan,M,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,17,5.1,7.5,0,12.6,Euan_Cox
Cox,Euan,M,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,31,3.1,6,4,5.1,Euan_Cox
Cox,Euan,M,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,12,4.6,8.35,0,12.95,Euan_Cox
Cox,Euan,M,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,7,5.2,9.1,0,14.3,Euan_Cox
Cox,Euan,M,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,32,2,8.2,6,4.2,Euan_Cox
Cristobal,Prado,M,CHI,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,46,4.3,5.8,0.1,10,Prado_Cristobal
Cristobal,Prado,M,CHI,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",HB,46,3.4,7.033,0,10.433,Prado_Cristobal
Cristobal,Prado,M,CHI,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PH,40,3.6,6.966,0,10.566,Prado_Cristobal
Cristobal,Prado,M,CHI,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,41,4.2,7.433,0,11.633,Prado_Cristobal
Cristobal,Prado,M,CHI,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT1,13,4.8,7.7,0.1,12.4,Prado_Cristobal
Cristobal,Prado,M,CHI,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT2,13,4.8,9,0,13.8,Prado_Cristobal
Crnjac,Lara,F,SLO,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,20,4.3,7.533,0,11.833,Lara_Crnjac
Crnjac,Lara,F,SLO,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,17,3.6,7.733,0,11.333,Lara_Crnjac
Crovetto,Kevin,M,MON,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,107,4.4,7.666,0,12.066,Kevin_Crovetto
Crovetto,Kevin,M,MON,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,88,4.3,7.866,0,12.166,Kevin_Crovetto
Crovetto,Kevin,M,MON,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,115,3.5,6.766,0,10.266,Kevin_Crovetto
Crovetto,Kevin,M,MON,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,130,2.6,6.8,3,6.4,Kevin_Crovetto
Crovetto,Kevin,M,MON,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,103,3.8,8.433,0,12.233,Kevin_Crovetto
Crovetto,Kevin,M,MON,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,103,4.4,8.7,0,13.1,Kevin_Crovetto
Cruz,John,M,PHI,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,16,5.3,8.067,0,13.367,John_Cruz
Cruz,John,M,PHI,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,35,2.9,8.533,0,11.433,John_Cruz
Cruz,John,M,PHI,2023-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,FX,8,5.5,5.933,0,11.433,John_Cruz
Cruz,John,M,PHI,2023-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,10,5.7,8.2,0,13.9,John_Cruz
Cruz,John,M,PHI,2023-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,HB,53,3.5,7.433,0,10.933,John_Cruz
Cruz,John,M,PHI,2023-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PB,46,3.7,8,0,11.7,John_Cruz
Csukassy,Mathieu,M,CAN,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,15,5,8.2,0.1,13.1,Mathieu_Csukassy
Csukassy,Mathieu,M,CAN,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",HB,21,4.8,6.45,0,11.25,Mathieu_Csukassy
Csukassy,Mathieu,M,CAN,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PB,19,5.1,6.5,0,11.6,Mathieu_Csukassy
Csukassy,Mathieu,M,CAN,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PH,30,4.4,6.6,0,11,Mathieu_Csukassy
Csukassy,Mathieu,M,CAN,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",SR,20,4.8,6.4,0,11.2,Mathieu_Csukassy
Cubillos,Karen,F,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,17,4,7.05,0,11.05,Karen_Cubillos
Cubillos,Karen,F,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,16,4.3,7.45,0,11.75,Karen_Cubillos
Cunningham,Clayton,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",PH,49,5.1,5.85,0,10.95,Clayton_Cunningham
Cunningham,Dominick,M,IRL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,29,5.7,8.1,0,13.8,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,74,4.9,7.8,0,12.7,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,87,5.1,8.033,0,13.133,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,91,4.2,7.833,0,12.033,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,57,5.1,7.966,0,13.066,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,106,4.4,8.933,0,13.333,Dominick_Cunningham
Cunningham,Dominick,M,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,NA,5.1,7.8,0,12.9,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",FX,10,5.7,8.1,0,13.8,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",PH,33,4.5,7.7,0,12.2,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT1,11,5.2,9.4,0,14.6,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT2,11,4.8,8.95,0.1,13.65,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,15,5.7,8.266,0,13.966,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,42,4.7,8.466,0,13.166,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,53,5.1,8.133,0,13.233,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,84,4.2,7.533,0,11.733,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",SR,61,5.1,7.866,0,12.966,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,16,5.2,9.266,0,14.466,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,14,5.2,9.266,0,14.466,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT2,14,4.8,9.066,0,13.866,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,50,5.8,8,0.1,13.7,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,131,5.4,7.766,0.1,13.066,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,26,5.4,7.766,0.1,13.066,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,26,5.2,8.566,0.1,13.666,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,6,5.3,7.766,0,13.066,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,7,5.6,8.066,0,13.666,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT1,9,5.2,9.266,0,14.466,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT2,9,4.8,9.066,0,13.866,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,15,5.6,7.6,0.1,13.1,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",VT1,4,5.2,9.3,0,14.5,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",VT1,7,5.2,9.3,0,14.5,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",VT2,4,4.8,9,0,13.8,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",VT2,7,4.8,9.1,0,13.9,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,35,5.6,6.833,0,12.433,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT1,20,5.2,9.166,0,14.366,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT2,20,4,9.033,0,13.033,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",FX,15,5.6,7.433,0,13.033,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT1,23,4.4,9.066,0,13.466,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT2,23,4.8,8.866,0,13.666,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,84,5.6,7.2,0.1,12.7,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,101,4.9,6.966,0,11.866,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,96,5.1,7.066,0,12.166,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,89,4.5,7.366,0,11.866,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,102,4.8,7.466,0,12.266,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,26,5.2,9.033,0,14.233,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,15,5.2,9.033,0,14.233,Dominick_Cunningham
Cunningham,Dominick,M,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT2,15,4.8,9.133,0,13.933,Dominick_Cunningham
Curti,Milagros,F,ARG,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,44,5.1,7.533,0,12.633,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,133,4.5,6.833,0,11.333,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,104,4.3,7.366,0,11.666,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,68,4.2,8.9,0,13.1,Milagros_Curti
Curti,Milagros,F,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_final,"Medellin, Colombia",BB,NA,4.7,7.433,0,12.133,Milagros_Curti
Curti,Milagros,F,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_qual,"Medellin, Colombia",BB,NA,4.6,6.667,0,11.267,Milagros_Curti
Curti,Milagros,F,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_final,"Medellin, Colombia",FX,NA,4.5,7.733,0,12.233,Milagros_Curti
Curti,Milagros,F,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_qual,"Medellin, Colombia",FX,NA,4.5,8,0,12.5,Milagros_Curti
Curti,Milagros,F,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_final,"Medellin, Colombia",VT,NA,4.2,8.567,0,12.767,Milagros_Curti
Curti,Milagros,F,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,team_qual,"Medellin, Colombia",VT,NA,4.2,8.433,0,12.633,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,aa_final,"Santiago, Chile",BB,6,4.9,7.766,0,12.666,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,23,4.9,6.566,0,11.466,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,aa_final,"Santiago, Chile",FX,12,4.6,7.533,0,12.133,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,13,4.8,7.733,0.1,12.433,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,aa_final,"Santiago, Chile",UB,9,4.5,7.433,0,11.933,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,27,4.3,6.9,0,11.2,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,aa_final,"Santiago, Chile",VT,22,4.2,7.866,0,12.066,Milagros_Curti
Curti,Milagros,F,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT1,16,4.2,8.633,0,12.833,Milagros_Curti
Cuy,Aidan,M,USA,2022-07-31,2022 U.S. Classic,aa_final,"West Valley City, Utah",FX,23,4.7,8.2,0,12.9,Aidan_Cuy
Cuy,Aidan,M,USA,2022-07-31,2022 U.S. Classic,aa_final,"West Valley City, Utah",HB,31,4,7.65,0,11.65,Aidan_Cuy
Cuy,Aidan,M,USA,2022-07-31,2022 U.S. Classic,aa_final,"West Valley City, Utah",PB,27,4.8,8,0,12.8,Aidan_Cuy
Cuy,Aidan,M,USA,2022-07-31,2022 U.S. Classic,aa_final,"West Valley City, Utah",PH,34,3.7,6.6,0,10.3,Aidan_Cuy
Cuy,Aidan,M,USA,2022-07-31,2022 U.S. Classic,aa_final,"West Valley City, Utah",SR,23,4.3,8.2,0,12.5,Aidan_Cuy
Cuy,Aidan,M,USA,2022-07-31,2022 U.S. Classic,aa_final,"West Valley City, Utah",VT,19,4.8,9,0,13.8,Aidan_Cuy
Cuy,Aidan,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",PB,37,4.8,8.3,0,13.1,Aidan_Cuy
Cuy,Aidan,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",SR,51,4.3,7.8,0,12.1,Aidan_Cuy
Cuy,Aidan,M,USA,2023-08-06,2023 Core Hydration Classic,aa_final,"Hoffman Estates, Illinois",VT,32,5.2,8.6,0,13.8,Aidan_Cuy
Cuyle,Glen,M,BEL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,95,5.4,6.7,0,12.1,Glen_Cuyle
Cuyle,Glen,M,BEL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",SR,38,5.7,7.633,0,13.333,Glen_Cuyle
Cuyle,Glen,M,BEL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,31,5.2,9.133,0.1,14.233,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,47,5.7,8.033,0,13.733,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,94,3.7,8.8,0,12.5,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,14,6,8.133,0,14.133,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,112,5.2,8.3,0,13.5,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",SR,6,6,8.366,0,14.366,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",SR,4,6,8.533,0,14.533,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,37,5.7,6.6,0,12.3,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",PB,7,5.6,7.766,0,13.366,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PB,8,5.6,8.433,0,14.033,Glen_Cuyle
Cuyle,Glen,M,BEL,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",SR,14,6,7.833,0,13.833,Glen_Cuyle
